review_id,review_order,issue_type,ai_suggested_decision,ai_confidence,ai_reason_short,ai_is_final_decision,needs_human_confirmation,source_split,image_path,label_path,overlay_path,crop_path,gt_damage_area_count,pred_damage_area_count,fn_damage_area_count,fp_damage_area_count
tactile3-da-final-036,36,damage_block_ok_area_missed,remove_false_damage_area_label,high,GT boxes appear to mark stains and abrasion,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_5_2_20211022_0000687808.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_5_2_20211022_0000687808.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/036_damage_block_ok_area_missed_026_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_5_2_20211022_0000687808.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/036_damage_block_ok_area_missed_026_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_5_2_20211022_0000687808.jpg,3,0,3,0
tactile3-da-final-037,37,damage_block_ok_area_missed,fix_tactile_damage_area_bbox,medium,GT boxes are broad over seam dirt and need focus,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_1_1_20210722_0000038831.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_1_1_20210722_0000038831.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/037_damage_block_ok_area_missed_025_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_1_20210722_0000038831.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/037_damage_block_ok_area_missed_025_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_1_20210722_0000038831.jpg,3,1,2,0
tactile3-da-final-038,38,damage_block_ok_area_missed,remove_false_damage_area_label,high,GT boxes mark debris or dirt between ridges,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_1_1_20210727_0000024234.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_1_1_20210727_0000024234.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/038_damage_block_ok_area_missed_026_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_1_20210727_0000024234.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/038_damage_block_ok_area_missed_026_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_1_20210727_0000024234.jpg,3,1,2,0
tactile3-da-final-039,39,damage_block_ok_area_missed,remove_false_damage_area_label,high,GT boxes appear to be small stains not damage,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_1_1_20210729_0000026437.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_1_1_20210729_0000026437.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/039_damage_block_ok_area_missed_027_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_1_20210729_0000026437.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/039_damage_block_ok_area_missed_027_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_1_20210729_0000026437.jpg,3,1,2,0
tactile3-da-final-040,40,damage_block_ok_area_missed,add_missing_tactile_damage_area,high,Large lower damaged patch lacks yellow area label,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_1_1_20210808_0000123960.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_1_1_20210808_0000123960.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/040_damage_block_ok_area_missed_025_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_1_20210808_0000123960.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/040_damage_block_ok_area_missed_025_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_1_20210808_0000123960.jpg,3,1,2,0
tactile3-da-final-041,41,damage_block_ok_area_missed,accept_existing_labels,high,central hole and side crack labels look valid,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_1_1_20210819_0000271976.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_1_1_20210819_0000271976.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/041_damage_block_ok_area_missed_025_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_1_20210819_0000271976.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/041_damage_block_ok_area_missed_025_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_1_20210819_0000271976.jpg,3,1,2,0
tactile3-da-final-042,42,damage_block_ok_area_missed,accept_existing_labels,high,cracks and large chip are clearly damaged tactile areas,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_1_1_20210828_0000377391.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_1_1_20210828_0000377391.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/042_damage_block_ok_area_missed_026_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_1_20210828_0000377391.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/042_damage_block_ok_area_missed_026_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_1_20210828_0000377391.jpg,3,1,2,0
tactile3-da-final-043,43,damage_block_ok_area_missed,accept_existing_labels,high,vertical crack labels align with visible damage,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_1_1_20210828_0000379443.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_1_1_20210828_0000379443.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/043_damage_block_ok_area_missed_027_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_1_20210828_0000379443.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/043_damage_block_ok_area_missed_027_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_1_20210828_0000379443.jpg,3,1,2,0
tactile3-da-final-044,44,damage_block_ok_area_missed,remove_false_damage_area_label,high,one GT box appears to cover leaf/debris not damage,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_1_1_20210829_0000404326.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_1_1_20210829_0000404326.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/044_damage_block_ok_area_missed_028_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_1_20210829_0000404326.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/044_damage_block_ok_area_missed_028_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_1_20210829_0000404326.jpg,3,1,2,0
tactile3-da-final-045,45,damage_block_ok_area_missed,accept_existing_labels,medium,small seam/edge defects plausible but subtle,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_1_1_20211005_0000590961.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_1_1_20211005_0000590961.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/045_damage_block_ok_area_missed_026_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_1_20211005_0000590961.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/045_damage_block_ok_area_missed_026_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_1_20211005_0000590961.jpg,3,1,2,0
tactile3-da-final-046,46,damage_block_ok_area_missed,accept_existing_labels,medium,crack/spall labels mostly plausible despite debris,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_1_1_20211008_0000605887.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_1_1_20211008_0000605887.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/046_damage_block_ok_area_missed_027_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_1_20211008_0000605887.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/046_damage_block_ok_area_missed_027_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_1_20211008_0000605887.jpg,3,1,2,0
tactile3-da-final-047,47,damage_block_ok_area_missed,exclude_unclear,low,labels mostly along joints; damage vs normal seam unclear,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_1_1_20211011_0000617257.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_1_1_20211011_0000617257.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/047_damage_block_ok_area_missed_028_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_1_20211011_0000617257.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/047_damage_block_ok_area_missed_028_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_1_20211011_0000617257.jpg,3,1,2,0
tactile3-da-final-048,48,damage_block_ok_area_missed,accept_existing_labels,medium,edge spall/abrasion labels look plausible,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_1_1_20211013_0000624370.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_1_1_20211013_0000624370.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/048_damage_block_ok_area_missed_029_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_1_20211013_0000624370.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/048_damage_block_ok_area_missed_029_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_1_20211013_0000624370.jpg,2,0,2,0
tactile3-da-final-049,49,damage_block_ok_area_missed,remove_false_damage_area_label,medium,long seam GT looks mostly normal joint,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_1_1_20211019_0000686166.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_1_1_20211019_0000686166.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/049_damage_block_ok_area_missed_030_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_1_20211019_0000686166.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/049_damage_block_ok_area_missed_030_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_1_20211019_0000686166.jpg,3,1,2,0
tactile3-da-final-050,50,damage_block_ok_area_missed,accept_existing_labels,high,missing block and surface defects are clear,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_1_1_20211025_0000816657.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_1_1_20211025_0000816657.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/050_damage_block_ok_area_missed_025_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_1_20211025_0000816657.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/050_damage_block_ok_area_missed_025_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_1_20211025_0000816657.jpg,3,1,2,0
tactile3-da-final-051,51,damage_block_ok_area_missed,remove_false_damage_area_label,high,large GT covers mostly intact/blank tile area,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_1_1_20211025_0000816728.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_1_1_20211025_0000816728.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/051_damage_block_ok_area_missed_026_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_1_20211025_0000816728.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/051_damage_block_ok_area_missed_026_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_1_20211025_0000816728.jpg,2,0,2,0
tactile3-da-final-052,52,damage_block_ok_area_missed,accept_existing_labels,medium,small edge wear/chip labels are plausible,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_1_2_20210726_0000207482.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_1_2_20210726_0000207482.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/052_damage_block_ok_area_missed_026_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_2_20210726_0000207482.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/052_damage_block_ok_area_missed_026_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_2_20210726_0000207482.jpg,3,1,2,0
tactile3-da-final-053,53,damage_block_ok_area_missed,accept_existing_labels,high,large missing patch and small chip are clear,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_1_2_20210728_0000017992.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_1_2_20210728_0000017992.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/053_damage_block_ok_area_missed_027_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_2_20210728_0000017992.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/053_damage_block_ok_area_missed_027_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_2_20210728_0000017992.jpg,3,1,2,0
tactile3-da-final-054,54,damage_block_ok_area_missed,remove_false_damage_area_label,medium,long upper GT mostly normal seam/debris,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_1_2_20210728_0000223324.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_1_2_20210728_0000223324.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/054_damage_block_ok_area_missed_025_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_2_20210728_0000223324.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/054_damage_block_ok_area_missed_025_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_2_20210728_0000223324.jpg,3,1,2,0
tactile3-da-final-055,55,damage_block_ok_area_missed,accept_existing_labels,medium,abrasion/worn rib labels plausibly damage,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_1_2_20210818_0000273825.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_1_2_20210818_0000273825.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/055_damage_block_ok_area_missed_025_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_2_20210818_0000273825.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/055_damage_block_ok_area_missed_025_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_2_20210818_0000273825.jpg,3,1,2,0
tactile3-da-final-056,56,damage_block_ok_area_missed,accept_existing_labels,medium,dark chipped/worn patches plausibly valid,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_1_2_20210826_0000376876.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_1_2_20210826_0000376876.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/056_damage_block_ok_area_missed_026_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_2_20210826_0000376876.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/056_damage_block_ok_area_missed_026_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_2_20210826_0000376876.jpg,3,1,2,0
tactile3-da-final-057,57,damage_block_ok_area_missed,exclude_unclear,low,tiny marks; damage vs speck/debris unclear,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_1_2_20211003_0000605963.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_1_2_20211003_0000605963.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/057_damage_block_ok_area_missed_025_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_2_20211003_0000605963.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/057_damage_block_ok_area_missed_025_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_2_20211003_0000605963.jpg,2,0,2,0
tactile3-da-final-058,58,damage_block_ok_area_missed,accept_existing_labels,medium,worn rib surface labels are plausible,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_1_2_20211009_0000620415.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_1_2_20211009_0000620415.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/058_damage_block_ok_area_missed_026_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_2_20211009_0000620415.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/058_damage_block_ok_area_missed_026_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_2_20211009_0000620415.jpg,3,1,2,0
tactile3-da-final-059,59,damage_block_ok_area_missed,exclude_unclear,low,one small patch could be discoloration/debris,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_1_2_20211018_0000706941.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_1_2_20211018_0000706941.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/059_damage_block_ok_area_missed_027_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_2_20211018_0000706941.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/059_damage_block_ok_area_missed_027_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_2_20211018_0000706941.jpg,3,1,2,0
tactile3-da-final-060,60,damage_block_ok_area_missed,accept_existing_labels,high,localized worn/cracked areas are clear,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_1_3_20210811_0000165494.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_1_3_20210811_0000165494.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/060_damage_block_ok_area_missed_027_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_3_20210811_0000165494.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/060_damage_block_ok_area_missed_027_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_3_20210811_0000165494.jpg,3,1,2,0
tactile3-da-final-061,61,false_negative_damage_area,accept_existing_labels,high,chips on dot tactile block are clear,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_1_1_20210726_0000094400.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_1_1_20210726_0000094400.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/061_false_negative_damage_area_031_false_negative_damage_area_aihub513_tactile_2_09_1_1_1_1_20210726_0000094400.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/061_false_negative_damage_area_031_false_negative_damage_area_aihub513_tactile_2_09_1_1_1_1_20210726_0000094400.jpg,3,0,3,0
tactile3-da-final-062,62,false_negative_damage_area,accept_existing_labels,high,small dark chips align with GT boxes,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_1_1_20210925_0000542121.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_1_1_20210925_0000542121.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/062_false_negative_damage_area_027_false_negative_damage_area_aihub513_tactile_2_09_1_1_1_1_20210925_0000542121.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/062_false_negative_damage_area_027_false_negative_damage_area_aihub513_tactile_2_09_1_1_1_1_20210925_0000542121.jpg,3,0,3,0
tactile3-da-final-063,63,false_negative_damage_area,accept_existing_labels,medium,large worn/missing surface areas plausible,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_1_2_20210722_0000038837.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_1_2_20210722_0000038837.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/063_false_negative_damage_area_030_false_negative_damage_area_aihub513_tactile_2_09_1_1_1_2_20210722_0000038837.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/063_false_negative_damage_area_030_false_negative_damage_area_aihub513_tactile_2_09_1_1_1_2_20210722_0000038837.jpg,3,0,3,0
tactile3-da-final-064,64,false_negative_damage_area,fix_tactile_damage_area_bbox,medium,large GT box appears over-broad,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_1_2_20210726_0000100183.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_1_2_20210726_0000100183.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/064_false_negative_damage_area_031_false_negative_damage_area_aihub513_tactile_2_09_1_1_1_2_20210726_0000100183.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/064_false_negative_damage_area_031_false_negative_damage_area_aihub513_tactile_2_09_1_1_1_2_20210726_0000100183.jpg,3,0,3,0
tactile3-da-final-065,65,false_negative_damage_area,fix_tactile_damage_area_bbox,medium,large/edge boxes include much intact area,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_1_2_20210811_0000177021.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_1_2_20210811_0000177021.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/065_false_negative_damage_area_030_false_negative_damage_area_aihub513_tactile_2_09_1_1_1_2_20210811_0000177021.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/065_false_negative_damage_area_030_false_negative_damage_area_aihub513_tactile_2_09_1_1_1_2_20210811_0000177021.jpg,3,0,3,0
tactile3-da-final-066,66,false_negative_damage_area,accept_existing_labels,medium,dark surface loss spots plausibly damage,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_2_1_20210724_0000092383.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_2_1_20210724_0000092383.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/066_false_negative_damage_area_030_false_negative_damage_area_aihub513_tactile_2_09_1_1_2_1_20210724_0000092383.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/066_false_negative_damage_area_030_false_negative_damage_area_aihub513_tactile_2_09_1_1_2_1_20210724_0000092383.jpg,3,0,3,0
tactile3-da-final-067,67,false_negative_damage_area,accept_existing_labels,medium,crack/chip labels mostly plausible,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_4_1_20210721_0000024031.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_4_1_20210721_0000024031.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/067_false_negative_damage_area_039_false_negative_damage_area_aihub513_tactile_2_09_1_1_4_1_20210721_0000024031.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/067_false_negative_damage_area_039_false_negative_damage_area_aihub513_tactile_2_09_1_1_4_1_20210721_0000024031.jpg,3,0,3,0
tactile3-da-final-068,68,false_negative_damage_area,accept_existing_labels,medium,worn rib abrasion labels plausible,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_4_1_20210917_0000516389.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_4_1_20210917_0000516389.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/068_false_negative_damage_area_032_false_negative_damage_area_aihub513_tactile_2_09_1_1_4_1_20210917_0000516389.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/068_false_negative_damage_area_032_false_negative_damage_area_aihub513_tactile_2_09_1_1_4_1_20210917_0000516389.jpg,3,0,3,0
tactile3-da-final-069,69,false_negative_damage_area,accept_existing_labels,high,edge spalls and joint chip are clear,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_4_1_20210929_0000568949.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_4_1_20210929_0000568949.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/069_false_negative_damage_area_033_false_negative_damage_area_aihub513_tactile_2_09_1_1_4_1_20210929_0000568949.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/069_false_negative_damage_area_033_false_negative_damage_area_aihub513_tactile_2_09_1_1_4_1_20210929_0000568949.jpg,3,0,3,0
tactile3-da-final-070,70,false_negative_damage_area,accept_existing_labels,medium,main surface damage clear; smaller wear subtle,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_1_1_20211001_0000600345.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_1_1_20211001_0000600345.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/070_false_negative_damage_area_039_false_negative_damage_area_aihub513_tactile_2_09_1_1_1_1_20211001_0000600345.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/070_false_negative_damage_area_039_false_negative_damage_area_aihub513_tactile_2_09_1_1_1_1_20211001_0000600345.jpg,2,0,2,0
tactile3-da-final-071,71,false_negative_damage_area,accept_existing_labels,medium,dark worn/chipped patches plausibly valid,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_1_1_20211006_0000713559.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_1_1_20211006_0000713559.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/071_false_negative_damage_area_040_false_negative_damage_area_aihub513_tactile_2_09_1_1_1_1_20211006_0000713559.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/071_false_negative_damage_area_040_false_negative_damage_area_aihub513_tactile_2_09_1_1_1_1_20211006_0000713559.jpg,2,0,2,0
tactile3-da-final-072,72,false_negative_damage_area,exclude_unclear,low,boxes overlap moss/joints; true damage unclear,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_1_1_20211009_0000615002.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_1_1_20211009_0000615002.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/072_false_negative_damage_area_041_false_negative_damage_area_aihub513_tactile_2_09_1_1_1_1_20211009_0000615002.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/072_false_negative_damage_area_041_false_negative_damage_area_aihub513_tactile_2_09_1_1_1_1_20211009_0000615002.jpg,2,0,2,0
